year_id,pts,mp,player,player_id,school_name,url_school
2017,18,29,Nate Frye,nate-frye-1,New Orleans,new-orleans
2013,7,29,Brandon Moore,brandon-moore-1,Southern,southern
2009,8,29,Josh Alexander,josh-alexander-1,Stephen F. Austin,stephen-f-austin
2012,18,29,Ethan Wragge,ethan-wragge-1,Creighton,creighton
2014,17,29,Desmond Lee,desmond-lee-1,North Carolina State,north-carolina-state
2012,5,29,Jorden Page,jorden-page-1,Saint Mary's (CA),saint-marys-ca
2014,8,29,Kamari Murphy,kamari-murphy-1,Oklahoma State,oklahoma-state
2010,8,29,Edgar Sosa,edgar-sosa-1,Louisville,louisville
2010,6,29,Alex Tyus,alex-tyus-1,Florida,florida
2012,7,29,Eric Atkins,eric-atkins-1,Notre Dame,notre-dame
2010,7,29,Jeremy Williams,jeremy-williams-1,Texas-El Paso,texas-el-paso
2019,8,29,Tommy Kuhse,tommy-kuhse-1,Saint Mary's (CA),saint-marys-ca
2009,14,29,Kenny Daniels,kenny-daniels-1,Cal State Northridge,cal-state-northridge
2009,10,29,Larry Sanders,larry-sanders-1,Virginia Commonwealth,virginia-commonwealth
2016,8,29,Greg Pryor,greg-pryor-1,Chattanooga,chattanooga
2008,10,29,Ross Neltner,ross-neltner-1,Vanderbilt,vanderbilt
2011,11,29,Matt Vogrich,matt-vogrich-1,Michigan,michigan
2018,5,29,Grady Eifert,grady-eifert-1,Purdue,purdue
2018,4,29,Jarvis Garrett,jarvis-garrett-1,Rhode Island,rhode-island
2016,4,29,Drew Edwards,drew-edwards-1,Providence,providence
2010,10,29,Josh Bone,josh-bone-1,Tennessee,tennessee
2014,2,29,D'Angelo Scott,deangelo-scott-1,Texas Southern,texas-southern
2012,11,29,Jesse Carr,jesse-carr-1,Colorado State,colorado-state
2012,8,29,Chace Stanback,chace-stanback-1,Nevada-Las Vegas,nevada-las-vegas
2019,11,29,Blake Hinson,blake-hinson-1,Mississippi,mississippi
2009,14,29,Andre Murray,andre-murray-1,Portland State,portland-state
2018,16,29,Brandon Key,brandon-key-2,South Dakota State,south-dakota-state
2017,7,29,Konstantinos Mitoglou,konstantinos-mitoglou-1,Wake Forest,wake-forest
2012,4,29,Tom Pritchard,tom-pritchard-1,Indiana,indiana
2013,20,29,Jake Cohen,jake-cohen-1,Davidson,davidson
2014,6,29,Taylor Danaher,taylor-danaher-1,Mount St. Mary's,mount-st-marys
2009,0,29,David Merritt,david-merritt-1,Michigan,michigan
2010,10,29,George Odufuwa,george-odufuwa-1,North Texas,north-texas
2008,13,29,Moses Ehambe,moses-ehambe-1,Oral Roberts,oral-roberts
2010,19,29,Micah Williams,micah-williams-1,East Tennessee State,east-tennessee-state
2018,7,29,Jordy Kuiper,jordy-kuiper-1,North Carolina-Greensboro,north-carolina-greensboro
2015,9,29,David Blanks,david-blanks-1,Texas Southern,texas-southern
2018,14,29,Kenny Cooper,kenny-cooper-2,Lipscomb,lipscomb
2017,0,29,Brevin Pritzl,brevin-pritzl-1,Wisconsin,wisconsin
2008,5,29,Andre Murray,andre-murray-1,Portland State,portland-state
2014,14,29,Kris Jenkins,kris-jenkins-1,Villanova,villanova
2010,7,29,Maurice Joseph,maurice-joseph-1,Vermont,vermont
2016,6,29,Keenan Evans,keenan-evans-1,Texas Tech,texas-tech
2011,10,29,Travis Bader,travis-bader-1,Oakland,oakland
2013,4,29,Lorenzo McCloud,lorenzo-mccloud-1,Pacific,pacific
2009,12,29,Willie Galick,willie-galick-1,Cal State Northridge,cal-state-northridge
2013,15,29,Cameron Bairstow,cameron-bairstow-1,New Mexico,new-mexico
2014,4,29,David Rivers,david-rivers-2,Nebraska,nebraska
2013,14,29,Tom Knight,tom-knight-1,Notre Dame,notre-dame
2008,18,29,A.J. Ogilvy,aj-ogilvy-1,Vanderbilt,vanderbilt
2008,12,29,Chris Singletary,chris-singletary-1,Kent State,kent-state
2017,9,29,Christian Terrell,christian-terrell-1,Florida Gulf Coast,florida-gulf-coast
2017,4,29,Jordan Garnett,jordan-garnett-1,Northern Kentucky,northern-kentucky
2019,7,29,Myles Cale,myles-cale-1,Seton Hall,seton-hall
2019,15,29,Ernie Duncan,ernie-duncan-1,Vermont,vermont
2015,20,29,Elijah Wilson,elijah-wilson-1,Coastal Carolina,coastal-carolina
2013,16,29,Marcos Knight,marcos-knight-1,Middle Tennessee,middle-tennessee
2009,6,29,Malik Alvin,malik-alvin-1,Binghamton,binghamton
2018,7,29,Rondale Watson,rondale-watson-1,Marshall,marshall
2010,7,29,Billy White,billy-white-1,San Diego State,san-diego-state
2018,6,29,Jordan Perkins,jordan-perkins-1,North Carolina Central,north-carolina-central
2009,0,29,Phil Nelson,phil-nelson-1,Portland State,portland-state
2016,6,29,Will Weeks,will-weeks-1,North Carolina-Asheville,north-carolina-asheville
2010,4,29,George Davis,george-davis-1,Arkansas-Pine Bluff,arkansas-pine-bluff
2016,16,29,Mike Daum,mike-daum-1,South Dakota State,south-dakota-state
2010,6,29,Kenny Frease,kenny-frease-1,Xavier,xavier
2010,4,29,James Nunnally,james-nunnally-1,UC-Santa Barbara,california-santa-barbara
2016,8,29,Julian Jacobs,julian-jacobs-1,Southern California,southern-california
2019,14,29,Lindell Wigginton,lindell-wigginton-1,Iowa State,iowa-state
2011,18,29,Tai Wesley,tai-wesley-1,Utah State,utah-state
2011,3,29,Jon Kreft,jon-kreft-1,Florida State,florida-state
2016,6,29,Carlton Bragg Jr.,carlton-braggjr-1,Kansas,kansas
2019,6,29,Dominic Green,dominic-green-2,Washington,washington
2012,14,29,Damarcus Harrison,damarcus-harrison-1,Brigham Young,brigham-young
2016,5,29,Stephan Jiggetts,stephan-jiggetts-1,Fairleigh Dickinson,fairleigh-dickinson
2009,15,29,Nate Linhart,nate-linhart-1,Akron,akron
2018,27,29,Zach Thomas,zach-thomas-1,Bucknell,bucknell
2016,14,29,Adrian Rodgers,adrian-rogers-2,Southern,southern
2015,18,29,Taurean Prince,taurean-prince-1,Baylor,baylor
2017,23,29,Zach LeDay,zach-leday-1,Virginia Tech,virginia-tech
2018,13,29,Vladimir Brodziansky,vladimir-brodziansky-1,Texas Christian,texas-christian
2017,9,29,Kyron Cartwright,kyron-cartwright-1,Providence,providence
2016,8,29,Richaud Gittens,richaud-gittens-1,Weber State,weber-state
2009,6,29,Gary Johnson,gary-johnson-1,Texas,texas
2011,9,29,Keith Appling,keith-appling-1,Michigan State,michigan-state
2010,15,29,Justin Tubbs,justin-tubbs-1,East Tennessee State,east-tennessee-state
2013,4,29,JR Coronado,jr-coronado-1,Liberty,liberty
2009,6,29,Brad Redford,brad-redford-1,Xavier,xavier
2019,8,29,Joey Hauser,joey-hauser-1,Marquette,marquette
2008,8,29,Tweety Carter,tweety-carter-1,Baylor,baylor
2008,15,29,Davon Jefferson,davon-jefferson-1,Southern California,southern-california
2014,7,29,Anson Winder,anson-winder-1,Brigham Young,brigham-young
2017,5,29,Evan Fitzner,evan-fitzner-1,Saint Mary's (CA),saint-marys-ca
2015,16,29,Xavier Ford,xavier-ford-1,Buffalo,buffalo
2018,3,29,Armoni Brooks,armoni-brooks-1,Houston,houston
2008,13,29,Trent Plaisted,trent-plaisted-1,Brigham Young,brigham-young
2011,17,29,Mick Hedgepeth,mick-hedgepeth-1,Belmont,belmont
2008,12,29,Darrin Govens,darrin-govens-1,Saint Joseph's,saint-josephs
2010,6,29,Russell Johnson,russell-johnson-1,Robert Morris,robert-morris
2018,8,29,Cole Gentry,cole-gentry-1,Wright State,wright-state
2019,0,29,Marvin Clark,marvin-clark-1,St. John's (NY),st-johns-ny
2010,8,29,Gabe Knutson,gabe-knutson-1,Lehigh,lehigh
2012,11,29,Clancy Rugg,clancy-rugg-1,Vermont,vermont
2016,11,29,C.J. Massinburg,cj-massinburg-1,Buffalo,buffalo
2019,8,29,Brendan Bailey,brendan-bailey-1,Marquette,marquette
2018,6,29,Michael Nzei,michael-nzei-1,Seton Hall,seton-hall
2008,9,29,Will Holland,will-holland-1,Mount St. Mary's,mount-st-marys
2008,5,29,Jeremy Smith,jeremy-smith-1,Texas-Arlington,texas-arlington
2014,9,29,Rashad Smith,rashad-smith-1,Tulsa,tulsa
2019,6,28,A.J. Harris,aj-harris-2,New Mexico State,new-mexico-state
2012,17,28,Jamal Olasewere,jamal-olasewere-1,Long Island University,long-island-university
2008,4,28,Ian O'Leary,ian-oleary-1,Saint Mary's (CA),saint-marys-ca
2008,15,28,Alex Renfroe,alex-renfroe-1,Belmont,belmont
2014,3,28,Kyle Tresnak,kyle-tresnak-1,Weber State,weber-state
2010,5,28,Nate Garth,nate-garth-1,New Mexico,new-mexico
2012,6,28,Chris Czerapowicz,chris-czerapowicz-1,Davidson,davidson
2016,7,28,Chase Jeter,chase-jeter-1,Duke,duke
2012,4,28,Jordan Gathers,jordan-gathers-1,St. Bonaventure,st-bonaventure
2016,6,28,Allerik Freeman,allerik-freeman-2,Baylor,baylor
2010,0,28,Steve Moore,steve-moore-2,Missouri,missouri
2014,8,28,Tim Peete,tim-peete-1,Tulsa,tulsa
2018,6,28,A.J. Oliver II,aj-oliverii-1,Clemson,clemson
2014,0,28,Walter Pitchford,walter-pitchford-1,Nebraska,nebraska
2011,11,28,Kenderek Washington,kenderek-washington-1,Alabama State,alabama-state
2009,2,28,Miguel Paul,miguel-paul-1,Missouri,missouri
2011,9,28,Will Coleman,will-coleman-1,Memphis,memphis
2011,16,28,C.J. Garner,cj-garner-1,Long Island University,long-island-university
2017,12,28,Geno Crandall,geno-crandall-1,North Dakota,north-dakota
2012,1,28,Justin Cobbs,justin-cobbs-1,University of California,california
2012,14,28,Dylon Cormier,dylon-cormier-1,Loyola (MD),loyola-md
2009,14,28,Calvin Brock,calvin-brock-1,Illinois,illinois
2008,10,28,Taj Gibson,taj-gibson-1,Southern California,southern-california
2013,17,28,Jordan Henriquez,jordan-henriquez-roberts-1,Kansas State,kansas-state
2018,11,28,Will Magarity,will-magarity-1,Davidson,davidson
2015,10,28,Kory Brown,kory-brown-1,North Dakota State,north-dakota-state
2017,6,28,Justin Tillman,justin-tillman-1,Virginia Commonwealth,virginia-commonwealth
2012,13,28,Kyle Casey,kyle-casey-1,Harvard,harvard
2008,14,28,Jerome Dyson,jerome-dyson-1,Connecticut,connecticut
2011,10,28,Wesley Witherspoon,wesley-witherspoon-1,Memphis,memphis
2013,10,28,David Wear,david-wear-1,UCLA,ucla
2018,3,28,Naji Marshall,naji-marshall-1,Xavier,xavier
2018,2,28,Jontay Porter,jontay-porter-1,Missouri,missouri
2013,0,28,Caden Dickerson,caden-dickerson-1,Western Kentucky,western-kentucky
2016,4,28,Jared Savage,jared-savag-1,Austin Peay,austin-peay
2018,15,28,Nickeil Alexander-Walker,nickeil-alexander-walker-1,Virginia Tech,virginia-tech
2016,0,28,Pat Birt,pat-birt-1,Tulsa,tulsa
2011,18,28,Julian Boyd,julian-boyd-1,Long Island University,long-island-university
2013,3,28,Pat Connaughton,pat-connaughton-1,Notre Dame,notre-dame
2015,9,28,Desmond Lee,desmond-lee-1,North Carolina State,north-carolina-state
2009,12,28,Reggie Fuller,reggie-fuller-1,Binghamton,binghamton
2014,6,28,Lenzelle Smith,lenzelle-smith-jr-1,Ohio State,ohio-state
2009,9,28,Jorge Gutierrez,jorge-gutierrez-1,University of California,california
2011,17,28,Chris Smith,chris-smith-4,Louisville,louisville
2009,7,28,Rob Robinson,rob-robinson-1,Robert Morris,robert-morris
2008,8,28,Dominique Sutton,dominique-sutton-1,Kansas State,kansas-state
2012,6,28,Clint Steindl,clint-steindl-1,Saint Mary's (CA),saint-marys-ca
2018,2,28,A.J. Harris,aj-harris-2,New Mexico State,new-mexico-state
2009,7,28,Willie Veasley,willie-veasley-1,Butler,butler
2019,4,28,Isaiah Wilkins,isaiah-wilkins-2,Virginia Tech,virginia-tech
2011,10,28,Mario Little,mario-little-1,Kansas,kansas
2014,4,28,Jordin Mayes,jordin-mayes-1,Arizona,arizona
2014,14,28,Jabari Parker,jabari-parker-1,Duke,duke
2008,4,28,Eric Petty,eric-petty-1,Mississippi Valley State,mississippi-valley-state
2016,9,28,Isaiah Williams,isaiah-williams-1,Iona,iona
2008,8,28,Marcus Green,marcus-green-1,Purdue,purdue
2010,5,28,Dante Taylor,dante-taylor-1,Pittsburgh,pittsburgh
2013,5,28,Ryan Evans,ryan-evans-1,Wisconsin,wisconsin
2011,5,28,Nick Leon,nick-leon-1,Saint Peter's,saint-peters
2008,0,28,Mantoris Robinson,mantoris-robinson-1,Winthrop,winthrop
2010,6,28,Nate Bendall,nate-bendall-1,Utah State,utah-state
2019,4,28,Bobby Moorehead,bobby-moorehead-1,Montana,montana
2014,9,28,Anthony Barber,anthony-cat-barber-1,North Carolina State,north-carolina-state
2012,5,28,Andrew Steele,andrew-steele-1,Alabama,alabama
2013,5,28,Chris Czerapowicz,chris-czerapowicz-1,Davidson,davidson
2009,15,28,Rodrigue Mels,rodrigue-mels-1,Cal State Northridge,cal-state-northridge
2013,11,28,Earnest Ross,earnest-ross-1,Missouri,missouri
2015,18,28,Dan Trist,dan-trist-1,Lafayette,lafayette
2008,8,28,Brian Asbury,brian-asbury-1,Miami (FL),miami-fl
2017,3,28,Tevin Prescott,tevin-prescott-1,Winthrop,winthrop
2014,14,28,Reese Morgan,reese-morgan-1,Cal Poly,cal-poly
2016,3,28,Hallice Cooke,hallice-cooke-1,Iowa State,iowa-state
2018,16,28,Michael Porter Jr.,michael-porterjr-1,Missouri,missouri
2012,8,28,Shane Walker,shane-walker-1,Loyola (MD),loyola-md
2014,10,28,Michael Alvarado,michael-alvarado-1,Manhattan,manhattan
2018,8,28,Ike Obiagu,ike-obiagu-1,Florida State,florida-state
2018,5,28,Eli Pepper,eli-pepper-1,Lipscomb,lipscomb
2008,3,28,John Vaughan,john-vaughan-1,George Mason,george-mason
2017,4,28,Makur Puou,matthew-puou-1,New Orleans,new-orleans
2017,16,28,Sam Cassell,sam-cassell-2,Iona,iona
2016,5,28,Toddrick Gotcher,toddrick-gotcher-1,Texas Tech,texas-tech
2019,10,28,Timmy Falls,timmy-falls-1,Montana,montana
2008,15,28,K.C. Rivers,kc-rivers-1,Clemson,clemson
2018,2,28,Devon Hall,devon-hall-1,Virginia,virginia
2016,8,28,Pierfrancesco Oliva,pierfrancesco-oliva-1,Saint Joseph's,saint-josephs
2009,11,28,Wayne Chism,wayne-chism-1,Tennessee,tennessee
2015,11,28,Georges Niang,georges-niang-1,Iowa State,iowa-state
2011,9,28,Dom Morris,dom-morris-1,Boston University,boston-university
2018,16,28,Demetrius Troy,demetrius-troy-1,North Carolina-Greensboro,north-carolina-greensboro
2010,4,28,Chris Merriewether,chris-merriewether-1,Kansas State,kansas-state
2017,6,28,Carlton Bragg Jr.,carlton-braggjr-1,Kansas,kansas
2014,2,28,Josh Fortune,josh-fortune-1,Providence,providence
2016,0,28,Ibn Muhammad,ibn-muhammad-1,Iona,iona
2009,4,28,Marcus Green,marcus-green-1,Purdue,purdue
2012,14,28,Ricardo Ratliffe,ricardo-ratliffe-1,Missouri,missouri
2016,6,28,Stephen Thompson Jr.,stephen-thompsonjr-1,Oregon State,oregon-state
2018,5,28,James Daniel,james-daniel-1,Tennessee,tennessee
2009,13,28,Alex Tyler,alex-tyler-1,Cornell,cornell
2016,3,28,Jeff Roberson,jeff-roberson-1,Vanderbilt,vanderbilt
2019,12,28,Jordan Roland,jordan-roland-1,Northeastern,northeastern
2012,8,28,Da'Quan Cook,daquan-cook-1,St. Bonaventure,st-bonaventure
2019,10,28,Will Rayman,will-rayman-1,Colgate,colgate
2010,11,28,Kelvin Davis,kelvin-davis-1,San Diego State,san-diego-state
2015,5,28,Tyler Kalinoski,tyler-kalinoski-1,Davidson,davidson
2013,14,28,Jabari Brown,jabari-brown-1,Missouri,missouri
2009,6,28,Paul Williams,paul-williams-1,Dayton,dayton
2013,4,28,Nate Lubick,nate-lubick-1,Georgetown,georgetown
2009,6,28,Nathan Walkup,nathan-walkup-1,Texas A&M,texas-am
2008,8,28,Todd Golden,todd-golden-1,Saint Mary's (CA),saint-marys-ca
2015,16,28,Spencer Collins,spencer-collins-1,Wofford,wofford
2017,4,28,Josh Hall,josh-hall-2,Nevada,nevada
2018,18,28,Jalen McDaniels,jalen-mcdaniels-1,San Diego State,san-diego-state
2010,7,28,DeWayne Jackson,dewayne-jackson-1,Morgan State,morgan-state
2011,8,28,Ryan Bacon,ryan-bacon-1,Saint Peter's,saint-peters
2017,5,28,Kevin Baker,kevin-baker-2,Troy,troy
2008,5,28,Maurice Acker,maurice-acker-2,Marquette,marquette
2016,6,28,Ahmad Thomas,ahmad-thomas-1,North Carolina-Asheville,north-carolina-asheville
2008,2,28,Adam Liberty,adam-liberty-1,Oral Roberts,oral-roberts
2017,13,28,Roderick Perkins,roderick-perkins-1,Winthrop,winthrop
2009,12,28,Joey Lynch-Flohr,joey-lynch-flohr-1,Radford,radford
2010,12,27,Jerai Grant,jerai-grant-1,Clemson,clemson
2018,2,27,Leon Gilmore,leon-gilmore-1,Stephen F. Austin,stephen-f-austin
2011,2,27,Melvin Goins,melvin-goins-2,Tennessee,tennessee
2014,19,27,Matt Stainbrook,matt-stainbrook-1,Xavier,xavier
2011,6,27,Steven Samuels,steven-samuels-1,Saint Peter's,saint-peters
2017,6,27,DeVon Walker,devon-walker-1,Troy,troy
2012,2,27,Steve Tchiengang,steve-tchiengang-1,Vanderbilt,vanderbilt
2013,7,27,Bruce Massey,bruce-massey-1,Middle Tennessee,middle-tennessee
2008,17,27,Charles Thomas,charles-thomas-3,Arkansas,arkansas
2014,3,27,Shannon Scott,shannon-scott-1,Ohio State,ohio-state
2009,7,27,Carlon Brown,carlon-brown-1,Utah,utah
2012,6,27,Vinny Zollo,vinny-zollo-1,Western Kentucky,western-kentucky
2012,15,27,Julian Boyd,julian-boyd-1,Long Island University,long-island-university
2017,7,27,Hanner Mosquera-Perea,hanner-mosquera-perea-1,East Tennessee State,east-tennessee-state
2010,5,27,Dominic Cheek,dominic-cheek-1,Villanova,villanova
2009,4,27,Jordan Nichols,jordan-nichols-1,American,american
2019,10,27,Tommy Rutherford,tommy-rutherford-1,UC-Irvine,california-irvine
2017,5,27,Jalen Avery,jalen-avery-1,Kent State,kent-state
2013,4,27,Jeremy Hollowell,jeremy-hollowell-1,Indiana,indiana
2019,0,27,JC Butler,jc-butler-1,UC-Irvine,california-irvine
2009,12,27,Luke Nevill,luke-nevill-1,Utah,utah
2015,2,27,Eric Garcia,eric-garcia-2,Wofford,wofford
2013,4,27,Shawn Jones,shawn-jones-1,Middle Tennessee,middle-tennessee
2014,2,27,BeeJay Anya,beejay-anya-1,North Carolina State,north-carolina-state
2017,4,27,Dre Wills,dre-willis-1,Vermont,vermont
2008,13,27,Brian Gilmore,brian-gilmore-1,American,american
2012,2,27,Stephen Holt,stephen-holt--1,Saint Mary's (CA),saint-marys-ca
2017,5,27,Ben Moore,ben-moore-1,Southern Methodist,southern-methodist
2016,10,27,Allonzo Trier,allonzo-trier-1,Arizona,arizona
2017,12,27,Kevin Zabo,kevin-zabo-1,Kent State,kent-state
2017,9,27,Tevin Glass,tevin-glass-1,East Tennessee State,east-tennessee-state
2013,10,27,Sam Rowley,sam-rowley-1,Albany (NY),albany-ny
2009,6,27,Bobby Maze,bobby-maze-1,Tennessee,tennessee
2008,7,27,Tasheed Carr,tasheed-carr-1,Saint Joseph's,saint-josephs
2015,8,27,J.P. Macura,jp-macura-1,Xavier,xavier
2012,15,27,Gary Browne,gary-browne-1,West Virginia,west-virginia
2011,12,27,Jeffery Middlebrooks,jeffery-middlebrooks-1,Alabama State,alabama-state
2008,7,27,Kyle Duncan,kyle-duncan-1,Austin Peay,austin-peay
2011,2,27,Drew Kelly,drew-kelly-1,Morehead State,morehead-state
2008,8,27,Omar Samhan,omar-samhan-1,Saint Mary's (CA),saint-marys-ca
2008,3,27,Ray Reed,ray-reed-1,Cal State Fullerton,cal-state-fullerton
2014,0,27,DeVon Walker,devon-walker-1,Florida,florida
2014,7,27,Alfonzo Houston,alfonzo-houston-1,North Carolina Central,north-carolina-central
2016,10,27,Aldonis Foote,aldonis-foote-1,Middle Tennessee,middle-tennessee
2012,4,27,Rob Johnson,rob-johnson-1,Norfolk State,norfolk-state
2013,4,27,Sim Bhullar,sim-bhullar-1,New Mexico State,new-mexico-state
2017,22,27,Jordan Washington,jordan-washington-1,Iona,iona
2008,7,27,Derrick Roland,derrick-roland-1,Texas A&M,texas-am
2012,5,27,Jordan Dykstra,jordan-dykstra-1,South Dakota State,south-dakota-state
2017,6,27,Schadrac Casimir,schadrac-casimir-1,Iona,iona
2015,13,27,Paul Miller,paul-miller-2,North Dakota State,north-dakota-state
2010,11,27,James Powell,james-powell-1,UC-Santa Barbara,california-santa-barbara
2016,10,27,Shawn Prudhomme,shawn-prudhomme-1,Southern,southern
2019,8,27,Dana Batt,dana-batt-1,Colgate,colgate
2010,8,27,Will Cherry,will-cherry-1,Montana,montana
2011,9,27,Ivory White,ivory-white-1,Alabama State,alabama-state
2013,13,27,Steven Adams,steven-adams-1,Pittsburgh,pittsburgh
2010,7,27,Larry Wright,larry-wright-1,Oakland,oakland
2012,2,27,Dai-Jon Parker,dai-jon-parker-1,Vanderbilt,vanderbilt
2008,4,27,Dwight Burke,dwight-burke-1,Marquette,marquette
2008,13,27,Maarty Leunen,maarty-leunen-1,Oregon,oregon
2013,2,27,Martavious Irving,martavious-irving-1,Kansas State,kansas-state
2012,11,27,Justin Hawkins,justin-hawkins-3,Nevada-Las Vegas,nevada-las-vegas
2018,4,27,Tevin King,tevin-king-1,South Dakota State,south-dakota-state
2019,11,27,Tyree Eady,tyree-eady-1,North Dakota State,north-dakota-state
2019,11,27,Andrija Ristanovic,andrija-ristanovic-1,Iona,iona
2009,7,27,Chris McEachin,chris-mceachin-1,Radford,radford
2008,15,27,Andre Hardy,andre-hardy-1,Oral Roberts,oral-roberts
2018,8,27,Jacquil Taylor,jacquil-taylor-1,Purdue,purdue
2015,3,27,Isaiah Wright,isaiah-wright-1,Utah,utah
2017,13,27,Andrew Rowsey,andrew-rowsey-1,Marquette,marquette
2016,13,27,Marques Townes,marques-townes-1,Fairleigh Dickinson,fairleigh-dickinson
2011,8,27,Ovie Soko,ovie-soko-1,Alabama-Birmingham,alabama-birmingham
2010,13,27,Charles Corbin,charles-corbin-1,Winthrop,winthrop
2012,10,27,Bubu Palo,bubu-palo-1,Iowa State,iowa-state
2013,5,27,Xavier Johnson,xavier-johnson-1,Colorado,colorado
2018,3,27,Trevor Moore,trevor-moore-1,Cincinnati,cincinnati
2015,11,27,Emmy Andujar,emmy-andujar-1,Manhattan,manhattan
2019,12,27,Azar Swain,azar-swain-1,Yale,yale
2011,8,27,Brendan Lane,brendan-lane-1,UCLA,ucla
2014,12,27,Richaud Gittens,richaud-gittens-1,Weber State,weber-state
2008,5,27,Drake Reed,drake-reed-1,Austin Peay,austin-peay
2016,23,27,Antravious Simmons,antravious-simmons-1,Florida Gulf Coast,florida-gulf-coast
2018,4,27,Nate Fowler,nate-fowler-1,Butler,butler
2016,0,27,Phillip Nolan,phillip-nolan-1,Connecticut,connecticut
2012,1,27,Jamar Samuels,jamar-samuels-1,Kansas State,kansas-state
2017,3,27,Nolan Cressler,nolan-cressler-1,Vanderbilt,vanderbilt
2012,10,27,Sean Armand,sean-armand-1,Iona,iona
2017,4,27,Tevin Broyles,tevin-broyles-1,New Orleans,new-orleans
2016,15,27,Johnathan Motley,johnathan-motley-1,Baylor,baylor
2012,3,27,Jason Calliste,jason-calliste-1,Detroit Mercy,detroit-mercy
2017,10,27,Darrell Bowie,darrell-bowie-1,Iowa State,iowa-state
2013,1,27,Reece Chamberlain,reece-chamberlain-1,Belmont,belmont
