season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2008,Rhode Island,5,"112.2
31","102.8
194",".7304
93","53.3
63","54.3
296","18.3
50","24.3
39","37.8
39","31.6
136","38.7
126","31.5
89","48.3
171","51.3
256","42.6
19","39.1
281","72
29","-0.5
81"
2020,Pittsburgh,3,"104.1
119","96.2
85",".7138
92","46.5
278","50.2
209","16.9
88","21.4
54","29
139","33.8
326","33.2
165","32.7
182","45.4
303","50.8
231","32.4
221","33
159","64.6
328","-1.5
148"
2019,Texas A&M,2,"105.8
137","98.7
98",".6896
92","46.6
303","49.6
118","19.6
232","16.9
258","27.2
202","34.7
340","37.7
86","24
24","49.6
191","47.2
72","27.8
335","35.1
192","70.2
102","-1.5
145"
2018,Memphis,5,"107.2
120","99.0
88",".7136
92","50.2
199","48
69","21.6
317","19.9
105","37.9
6","31.8
272","42.5
31","35.9
238","52.8
81","42.6
9","30.1
313","37.2
245","67.9
217","-0.6
89"
2017,"East Tennessee St.
13 seed, R64",6,"102.6
188","94.3
33",".7244
92","54.9
59","47.9
74","22
322","24.8
6","31
117","26.2
81","49.4
12","43.2
291","58.5
5","47
86","31.8
270","32.8
115","74.2
22","-0.5
82"
2016,Southern Illinois,6,"110.4
76","101.1
132",".7333
92","51.6
113","52
250","18
175","20.5
55","27.4
244","25.9
64","37.4
172","40.8
234","50.4
108","51.8
276","36
131","34.8
168","70.5
98","-0.7
102"
2015,"Albany
14 seed, R64",9,"106.2
101","97.9
102",".7184
92","52.2
72","45.9
60","17.6
120","22.2
38","31
176","22.9
10","41.5
90","27.4
24","49.3
122","41.6
16","38.5
68","34.4
174","60.1
322","1.1
26"
2014,St. John's,3,"103.4
196","96.0
48",".7018
92","46.7
274","48.7
129","16.3
66","20.8
68","29.4
223","30.5
147","30.4
330","48.3
284","46.9
224","44.4
61","30.7
279","38.6
277","68.1
87","-1.6
152"
2013,Washington St.,2,"105.1
99","96.7
117",".7222
92","45.4
279","52.7
293","17.3
59","20
163","30.1
212","26.3
35","31.5
249","40.5
258","43.7
291","50.8
276","32.2
222","37.6
267","63.7
253","-2.5
195"
2012,Oklahoma St.,4,"107.3
81","98.7
127",".7229
92","47.6
219","47.7
128","19.5
133","17.8
277","25.3
315","36.9
312","41.4
72","40.8
253","49.7
120","47.8
163","29.1
301","31.5
79","66.8
121","-0.8
115"
2011,Green Bay,6,"106.9
97","98.0
99",".7296
92","52.4
84","46.7
75","19.9
176","20.7
123","34.7
103","30.5
116","40.6
120","44.1
269","51.3
77","43.6
45","36.8
101","35.8
214","66.8
139","-1
104"
2010,Akron,5,"102.3
153","92.8
49",".7546
92","48.9
149","43.9
33","20.4
180","20.9
147","36.1
76","33.5
202","35.9
213","40.4
211","49.5
102","43.8
63","31.7
239","29.4
49","67
170","-1.3
113"
2009,Richmond,4,"104.9
121","96.6
103",".7201
92","50.5
127","46.4
83","15.9
12","23.6
50","26.1
310","35.4
255","32.3
258","53.4
336","50.4
102","45.7
96","33.7
188","32.4
107","64.2
249","-1.8
148"
2008,TCU,3,"102.0
162","93.3
62",".7352
92","47.7
237","52.9
265","21.1
176","22.8
82","29.6
253","25.8
18","29.5
289","38.6
215","41
322","54.5
320","39.7
52","33.8
133","68
126","-1.1
127"
2020,UCF,2,"102.8
148","95.0
73",".7143
91","47.5
245","48.1
128","18.9
193","20
101","21.5
318","31.1
273","31.3
200","37.2
253","46
276","46.3
92","33.3
174","34
191","69.3
136","-1.9
169"
2019,Jacksonville St.,8,"104.2
160","97.0
65",".6951
91","52.8
103","46.3
39","17.6
122","19.2
145","30.3
116","22.1
15","29.2
253","30.5
128","54
68","46
48","33.5
214","31.2
72","68.7
178","0.7
37"
2018,Grand Canyon,4,"102.4
200","94.3
31",".7218
91","48.9
243","43.8
7","20.4
280","20.4
84","34.8
39","26.5
98","40.5
53","41.6
302","50.2
173","42.9
10","30.7
298","30.7
41","69.4
139","-0.9
99"
2017,Illinois,3,"108.3
107","99.5
103",".7254
91","48.3
254","54.1
289","16.3
59","17.3
231","31.6
104","28.9
166","28.5
315","31
85","47.2
258","53.5
289","33.7
217","36.8
227","66.6
283","-1.2
119"
2016,Arizona St.,2,"112.6
52","103.1
166",".7342
91","50.3
163","56.4
338","16.1
68","17.9
186","28.3
213","25.3
47","33.2
259","43.5
272","48.7
174","53.1
308","35.1
169","42.1
341","71.3
66","-2.9
214"
2015,Rider,7,"98.5
241","90.8
19",".7207
91","48.1
211","41.3
5","20.5
259","22.4
32","35
63","31.8
203","37.9
166","31.2
67","47.9
172","43.7
49","32.5
233","24.9
2","64.5
142","-0.7
98"
2014,Seton Hall,2,"109.2
95","101.3
123",".7019
91","54.1
43","51
222","18.2
173","16.4
262","21.7
343","27.1
54","40.9
168","34.7
74","48.8
157","50.6
249","41.1
34","34.6
167","66.3
151","-1.7
155"
2013,Saint Joseph's,5,"107.5
63","98.8
155",".7252
91","51.3
83","45
63","17.9
78","12.5
345","29.9
216","32.3
203","30.7
264","21.6
5","50.2
73","46.1
114","35.3
130","28.3
31","64
238","-0.9
106"
2012,St. John's,2,"103.1
135","94.6
62",".7275
91","43.4
324","45.9
72","21.6
243","21.2
118","34.5
101","43.3
345","35.2
196","33.7
137","46.1
222","44.8
84","23.4
342","32.1
109","67.9
78","-1.2
133"
2011,"Princeton
13 seed, R64",3,"106.0
113","97.1
86",".7313
91","52.6
80","42.5
9","18.1
89","14.5
335","33.3
133","25
13","43.9
72","35.5
125","54.1
29","45.4
84","32.6
228","23.4
2","63.8
282","0.1
52"
2010,"Siena
13 seed, R64",10,"107.0
90","97.0
100",".7564
91","50.8
91","47.6
135","17.9
66","22.5
73","35.2
100","31.8
136","40.2
131","18.7
1","51.5
62","43.5
53","32.4
218","39.5
320","69.9
56","1.3
16"
2009,Cincinnati,4,"107.7
85","99.1
131",".7224
91","46.6
245","53.9
305","18.8
88","20.3
177","36.1
72","32.1
150","25.8
333","38
204","45.7
237","50
230","32.5
219","41
329","63.9
263","-0.6
87"
2008,Northern Iowa,4,"106.5
94","97.3
102",".7374
91","51.4
115","48.1
114","20.1
135","16.4
320","23
331","28.2
46","43
60","29
54","52.3
59","39.2
9","33.3
210","41.3
322","61.7
312","-1.9
168"
2020,UCLA,4,"107.3
72","99.1
134",".7145
90","46.8
268","51.1
234","21.2
296","19.9
105","36.4
14","28.3
194","35.2
123","50.1
346","46.4
259","49.6
189","31.6
242","36
264","64.9
320","-0.5
87"
2019,"Liberty
12 seed, R32",7,"105.1
146","97.8
81",".6972
90","55.5
34","46.7
44","18.2
164","22.2
38","29.7
143","26.3
113","25.2
311","25.9
41","57.5
15","47.1
70","35.1
153","30.7
62","61
353","-0.2
68"
2018,UAB,5,"110.7
76","101.9
129",".7225
90","56.7
24","50.2
139","18.5
173","17.8
203","29.1
157","24.7
57","22.8
335","24.3
35","58.1
13","47.3
88","35.6
168","35.7
188","68.2
201","-1.3
127"
2017,UC Irvine,6,"109.6
87","100.6
118",".7267
90","54.8
60","41.1
2","16.9
86","14.2
341","33.7
56","24.9
48","30.1
292","47.4
324","53.9
56","42.9
10","37.8
80","24
2","69
191","-1.3
127"
2016,Alabama,3,"104.4
164","95.4
48",".7378
90","49.2
209","45.9
46","20.2
287","18.2
169","30.1
151","34
313","38.4
144","45.6
294","48.1
196","45.8
69","33.6
218","30.8
58","66
286","-2.4
187"
2015,Cleveland St.,7,"106.1
104","97.6
95",".7233
90","54.1
40","47.9
134","16.5
70","22.4
32","28.6
236","29.3
118","36.4
196","44.3
288","56
11","45.6
100","33.6
190","34.6
184","61.3
296","-0.4
79"
2014,Portland,4,"111.0
72","102.7
141",".7097
90","50.6
130","48.1
115","18.4
183","16.8
246","34.4
90","36.2
316","43.6
115","46.7
262","44.4
303","47.6
151","44.7
4","32.8
111","65.6
191","-1.6
149"
2013,Western Michigan,5,"100.3
171","92.2
59",".7261
90","50.1
118","40.5
7","25.5
329","21.4
112","36.6
44","34.6
259","49.4
13","36.2
184","49.6
90","38
4","34.2
164","30.2
71","65.5
174","-0.8
104"
2012,"Purdue
10 seed, R32",3,"108.3
69","99.4
139",".7279
90","45.7
278","55
314","14.1
2","20.1
174","29.8
230","32.3
170","34.1
220","36.9
199","44.3
282","49.2
208","32.2
235","45
342","64
258","-0.1
68"
2011,Mississippi St.,3,"105.4
127","96.5
74",".7354
90","51.4
111","47.3
86","19.4
154","15.6
319","22.5
336","34
233","37.1
178","29.7
40","54.8
19","46.5
124","31.2
259","32.6
109","71.4
26","-0.5
86"
2010,UAB,7,"100.5
179","91.1
33",".7567
90","42.7
334","48.2
160","20.9
208","22.4
79","35.4
95","23.9
3","49.2
22","41.7
232","44.2
277","47.4
163","26.5
333","34.1
177","64.7
254","1.2
23"
2009,Buffalo,6,"109.4
69","100.4
150",".7294
90","47.5
228","50.3
202","15.4
10","20.5
165","36.8
60","28.8
66","38.4
131","36.1
168","43.9
283","46.2
105","37.2
94","38.8
296","65.8
194","0.5
43"
2008,Rider,8,"109.3
58","99.7
139",".7425
90","61
2","49.9
179","18.7
64","21.8
124","29.7
251","29.7
75","47.8
30","33.2
116","59.9
2","48.3
170","42
27","34.8
163","71.1
39","-0
59"
2020,"East Tennessee St.
vs. 145 Wofford",6,"98.5
231","90.9
27",".7159
89","47.6
241","49.6
177","16.5
69","24.8
13","27.4
192","26.8
137","36.1
112","35.5
226","53.3
63","50.2
203","25.9
341","32.4
128","65.8
297","-0.3
76"
2019,Hofstra,7,"115.0
25","107.0
246",".6973
89","56.4
20","53.1
254","12.8
3","19.8
111","26.3
223","30
238","37.6
88","24.2
27","55.2
51","51.8
233","38.9
54","36.6
244","66.8
263","0.9
32"
2018,"San Diego St.
11 seed, R64",3,"117.6
23","108.1
243",".7252
89","55.6
42","53.1
248","16.6
77","17.9
200","35.2
33","31.1
258","29.4
257","35.5
229","54.7
39","49.2
147","38.2
84","40.3
311","67.7
227","-2
176"
2017,"Virginia Tech
9 seed, R64",4,"114.9
39","105.5
199",".7274
89","55.9
38","56.6
329","17.9
143","16.2
282","21.4
326","32.1
272","40.3
88","29.5
68","55.5
32","53.7
293","37.8
80","41.4
330","70.2
133","0
60"
2016,Virginia Tech,4,"112.1
58","102.3
152",".7402
89","50
173","53.5
296","16.2
70","16.8
237","23.7
311","36
331","51.9
8","38.6
195","47
226","53.2
313","37.7
76","36
210","71.8
53","0.2
55"
2015,Louisiana Tech,8,"107.0
90","98.2
106",".7287
89","52
79","48.6
160","15.6
34","25.2
9","31.2
170","33.3
259","27
331","32.8
103","52.9
38","46.1
121","33.7
185","36
229","65.5
104","0.4
46"
2014,Iona,7,"120.8
10","111.8
278",".7102
89","57.4
8","49.6
165","12
4","18.1
180","28.2
252","39.8
344","41.1
164","32.2
45","53.3
36","48
167","42.2
20","35.8
199","69.4
53","-0.6
88"
2013,"Pacific
15 seed, R64",6,"105.6
94","96.7
114",".7346
89","54.1
41","50.3
223","16.4
27","25.4
14","25.2
318","28.3
73","37
138","44.3
309","50.2
73","44.1
73","40.9
23","40.5
317","64.1
232","-0.3
76"
2012,Washington,6,"105.6
98","96.9
94",".7305
89","46.3
258","46.9
101","18.3
71","20.7
152","40.3
16","30.7
123","42.9
46","40
243","45.4
243","46.5
131","32.6
223","31.9
100","68.4
65","0.6
45"
2011,New Mexico St.,5,"103.8
149","94.6
47",".7449
89","52.7
76","47.8
106","21
230","22.6
54","29.7
248","32.5
189","53.1
14","27.9
29","53.1
46","52.8
304","34.5
185","25.2
5","71.2
28","-0.4
77"
2010,Morehead St.,9,"97.2
228","88.0
14",".7567
89","49
147","45.3
66","23.4
299","25.2
15","39.2
28","20.2
1","41
122","39.2
188","48.4
139","42.9
38","33.5
174","33.5
158","67.1
165","-0.2
59"
2009,Southern Illinois,5,"105.6
106","96.6
102",".7362
89","51.5
98","47.2
103","22.3
256","22.3
90","30.1
243","35.6
263","45.8
30","46.3
306","50
113","47.7
153","36.5
110","30.9
64","63.6
278","-1.5
132"
2008,Iowa,3,"98.5
218","89.6
17",".7494
89","48.7
204","48.7
141","25.1
317","18.6
261","27.4
297","26.2
19","40.7
91","28.2
48","49.3
141","47.6
146","31.9
250","34
139","62.6
299","-0.8
109"
2020,Austin Peay,9,"112.5
24","103.8
234",".7164
88","57.4
9","51.9
254","16.2
61","21.1
59","34.5
32","26.7
134","35.2
123","28.5
90","53.5
57","49.2
176","42.6
9","37.9
303","67.8
215","0.6
38"
2019,"Belmont
11 seed, R64",7,"113.1
41","105.0
218",".7016
88","58.3
6","49.9
135","17.3
104","15.5
315","23
299","23.8
50","39.3
58","31.6
145","62.6
1","47.4
78","34.7
167","35.9
215","73.2
28","-0.3
78"
2018,"Arizona St.
11 seed, R68",4,"114.0
45","104.7
184",".7257
88","50
204","52.8
239","13.8
9","17.5
213","26.3
240","27.9
137","36
120","34.3
203","46.6
273","52.3
256","36.7
127","35.7
188","70.8
82","-1.4
137"
2017,BYU,5,"107.9
115","98.7
88",".7347
88","53.6
80","47.8
70","18.5
174","15.1
318","26.1
256","23.5
24","41.2
75","32.2
104","53.8
61","47.5
103","35.4
169","32.3
97","76.6
5","-1.2
118"
2016,Evansville,6,"107.1
115","97.8
70",".7414
88","55.1
28","45.1
38","20.4
290","19.7
93","20.6
333","29
155","51.2
10","25
14","52.2
67","43.7
34","43.1
10","32
85","69.3
155","-0.3
81"
2015,Northwestern,0,"112.2
49","102.6
177",".7369
88","51.3
102","51.8
268","18.6
161","10.8
351","28.1
250","28.1
87","20.4
350","33.8
119","49.8
104","48.5
209","36
126","39.2
308","62.5
255","-2.8
198"
2014,Saint Mary's,5,"109.4
90","101.1
119",".7113
88","47.2
260","50
184","15.4
41","18.4
164","31.4
173","27.5
62","61.3
5","38.3
137","45.2
284","46.7
122","34.4
184","39.3
299","63.8
273","-0.8
100"
2013,Massachusetts,6,"106.2
87","97.0
124",".7382
88","48.8
159","46.4
100","18.1
88","19.4
197","34.6
84","33.1
229","29.5
288","33.4
125","48.7
123","45.3
96","32.5
214","32.6
130","69
46","0.2
54"
2012,LSU,2,"103.6
124","94.7
64",".7361
88","45.5
282","49.2
179","18.5
84","20.8
144","31.4
188","37.9
322","20.7
342","39.4
238","43.8
298","46.8
139","33.3
199","36.9
244","64.8
216","-1.8
166"
2011,Central Connecticut,7,"104.6
134","95.3
58",".7461
88","50.2
149","44.7
31","21
230","25.1
16","39.2
17","36.8
295","32.4
271","30
44","48.3
161","44.8
72","37.6
80","29.6
36","66.7
143","-1.2
123"
2010,"Houston
13 seed, R64",4,"109.3
64","99.0
137",".7580
88","45.9
266","50.6
229","13.6
3","24
28","33.3
156","37.5
311","36.3
202","50.8
326","44.8
260","48.9
218","32.2
225","36.9
267","70.9
29","-2.5
181"
2009,"Michigan
10 seed, R32",4,"105.2
115","96.2
93",".7367
88","46.1
258","54.3
311","19.8
142","20.9
147","31
214","28.3
49","25
336","29.3
58","47.9
178","53.7
316","29.6
285","36.9
261","64.8
233","-0.7
89"
2008,"Winthrop
13 seed, R64",6,"99.8
204","90.6
24",".7516
88","52
102","45.9
54","18.4
54","25.9
16","38.1
32","26.7
25","33.6
224","35.1
145","49.2
145","45
72","38.7
67","31.1
71","61.4
320","-1.2
131"
2020,Iowa St.,2,"107.6
68","99.2
138",".7189
87","46.7
273","54.5
315","19.7
242","18.6
159","30.6
97","28.7
209","28
268","32.7
182","47.8
220","51.8
263","30
282","39
322","68.9
162","-1.1
120"
2019,Miami FL,1,"113.4
38","105.1
220",".7055
87","50.3
205","56
327","17.9
148","17.3
238","25.3
246","33.2
316","33.8
154","21.7
11","49.2
205","54.5
303","34.5
178","38.8
308","67.4
238","-2.4
194"
2018,Wake Forest,2,"107.0
123","98.2
76",".7278
87","47.4
292","51.3
180","20.3
274","14.5
326","31.1
109","25.7
82","25.3
319","41
295","43
338","48.6
133","37.8
95","37.2
245","71.4
57","-1.8
159"
2017,Tulsa,5,"108.4
102","99.2
99",".7349
87","49.6
215","46.7
48","19
200","19
138","27.5
226","29.9
202","52.3
6","36.4
183","49.3
196","45
46","33.3
233","32.9
121","71.1
91","-0.1
63"
2016,Pepperdine,7,"109.6
87","100.0
109",".7426
87","50.2
166","47.4
84","16.1
68","15.6
294","28.3
213","29.9
193","45.8
35","28.3
36","50
119","49.9
222","33.9
209","28.3
20","68.5
177","0
62"
2015,Long Beach St.,6,"105.3
121","96.3
77",".7370
87","50.1
139","44.1
33","19.3
201","21.9
45","32.6
125","36.6
324","37.4
176","31.7
73","49.8
104","39.9
5","33.8
180","34
167","64.5
142","0.6
41"
2014,Nevada,6,"107.6
126","99.4
98",".7150
87","48.6
209","43.3
23","13.6
12","16
281","30.7
192","33.6
256","34.8
287","35.6
93","49
150","42.6
29","31.8
258","29.9
54","63.8
273","0.2
61"
2013,"South Dakota St.
13 seed, R64",7,"109.7
38","100.1
176",".7407
87","54
43","48.2
154","13.7
1","18
254","28
269","28
67","34.6
191","25.7
29","50
77","48.5
210","40.8
24","31.7
111","63.9
243","-0.3
74"
2012,George Mason,9,"103.4
126","94.5
61",".7386
87","49.8
150","43.5
24","20.8
201","20.6
154","34
110","35.8
289","47.8
16","33.5
129","49.5
125","41
15","33.8
183","32.8
129","68.1
73","1
32"
2011,"Bucknell
14 seed, R64",7,"108.1
81","98.4
105",".7474
87","52.4
84","44.4
28","15.2
9","16.7
298","23.7
330","28.2
58","38.5
159","37.4
159","50.3
104","44.5
66","37.8
78","29.5
34","66.5
158","0.4
45"
2010,Princeton,4,"104.3
129","94.4
66",".7583
87","54.5
29","41.6
10","19.6
144","22.7
65","30.4
242","29.2
59","29.1
309","52.3
334","48.1
153","38.7
2","43.8
5","32.3
124","59.1
342","-0.4
76"
2009,Bradley,5,"104.7
124","95.1
75",".7526
87","49.9
145","45.3
60","20.6
180","22.8
70","34.2
124","36.8
289","36.6
168","38.6
221","47.7
183","45.1
83","36.2
121","30.4
54","63.3
284","-1.5
129"
2008,Washington,3,"103.0
142","93.6
64",".7517
87","45.5
288","49.3
159","20.4
152","18.9
252","37
48","25.7
14","35.4
195","40.8
243","44.5
271","51.3
256","32.5
236","30.3
50","68.9
96","-0.4
77"
2020,"Wright St.
vs. 198 Illinois Chicago",7,"106.7
81","98.3
118",".7198
86","49.9
157","44.5
30","16.4
67","19.3
126","38.1
7","32.5
305","38.7
76","30.4
138","46.4
259","49.1
168","38.9
32","22.2
4","72.1
39","-0.1
63"
2019,"New Mexico St.
12 seed, R64",6,"111.0
63","102.9
176",".7058
86","51.7
148","49.1
105","17.9
148","17.3
238","38.1
7","23.6
44","46.2
17","37.4
270","52.6
99","48.9
123","33.5
214","32.8
114","67
256","0.4
49"
2018,Belmont,7,"110.3
82","101.2
115",".7296
86","59
10","48.6
89","19.9
256","21
58","28.9
159","26.5
98","30.2
238","22.1
9","58.9
9","47
82","39.5
46","34.8
159","68.2
201","-0.2
65"
2017,"Bucknell
13 seed, R64",8,"110.3
79","100.8
123",".7364
86","56.5
24","47.8
70","18.9
192","18.6
159","31.8
98","26.9
104","45.4
35","25.5
20","57.4
13","48.4
130","36.6
121","31.2
67","69.2
184","-0.2
65"
2016,Marshall,7,"113.9
40","103.8
175",".7454
86","57.8
11","49.5
153","14.7
25","15.2
307","24.1
305","29.7
179","27.8
329","27.8
28","57.7
8","51.3
263","38.6
61","30
41","77.7
3","-0.7
101"
2015,Pepperdine,6,"103.6
152","94.6
56",".7402
86","47
242","47.1
101","18
134","17.7
223","29.8
207","32.7
235","40.9
104","32.4
92","48.9
135","45.9
113","27.8
321","33.1
140","62.5
255","-0.3
74"
2014,"Tulsa
13 seed, R64",5,"107.7
123","99.2
94",".7185
86","50.3
141","45.6
53","14.6
26","20.3
84","28.6
245","32.8
231","47.8
54","42.7
209","49.2
145","42.5
25","34.9
161","35.8
199","66.8
130","-0.9
108"
2013,USC,4,"106.0
91","96.7
118",".7416
86","49.4
142","47.3
126","19.9
176","15.6
325","31
183","31.5
170","30.1
279","43.6
299","47.5
165","46.2
116","36.2
110","33.6
156","67.6
98","-0.7
93"
2012,"Gonzaga
7 seed, R32",6,"102.0
160","93.2
48",".7394
86","51.5
91","46.4
83","19.2
120","20.3
168","32.1
162","24.1
9","42.6
52","26.9
28","52.4
56","45.7
111","32.7
221","31.8
93","67.5
93","0.4
51"
2011,North Carolina St.,4,"111.0
59","100.8
141",".7509
86","48.8
191","49.4
170","18.5
108","16.4
303","37
44","33
205","33.4
251","29.8
41","47.1
202","48.3
180","37
96","34.6
169","67.6
110","-0.9
97"
2010,Mississippi St.,4,"97.1
230","87.9
13",".7593
86","44.1
311","42.9
19","18.9
103","17.2
295","32.6
177","32
145","45.6
60","26.5
16","45.1
251","40.4
11","28.4
315","32.6
135","69.4
68","-0.6
87"
2009,Vanderbilt,3,"105.9
101","95.8
87",".7587
86","48.4
194","51.3
244","21.7
233","18.2
276","35.4
89","25.9
16","35.2
195","36
163","49.8
119","49.1
205","30.5
273","36.6
251","65.5
205","-1.5
126"
2008,VCU,7,"99.9
200","90.7
25",".7524
86","48.8
201","43.2
18","23.1
276","23.1
70","38.6
26","29
58","38.8
123","37.2
177","47.2
204","45.8
86","34.9
170","24.2
4","64.9
237","-0.3
71"
2020,Arizona St.,3,"99.0
220","90.9
28",".7267
85","45.8
299","50.1
203","18.9
193","21.1
59","27.5
189","26.6
131","25.4
314","40.2
294","45.5
298","48.7
154","31
260","34.9
223","73.1
24","-0.5
83"
2019,Tulsa,3,"106.2
134","98.0
87",".7145
85","50.5
200","48.5
81","19.2
211","16.7
267","17.2
350","34.8
342","50
9","28.8
88","45.5
317","48.8
121","39.2
48","32
91","72.2
48","-1.4
132"
2018,"Wright St.
14 seed, R64",7,"103.0
188","94.4
34",".7320
85","53.1
96","45.6
25","18.1
150","20.9
66","28.3
179","28.2
146","33.8
154","31.8
146","50.2
173","44.6
33","39.4
49","31.4
57","69
161","0.3
47"
2017,Memphis,6,"100.5
227","91.8
19",".7382
85","46.1
317","44.1
16","17.8
138","22
39","30
149","32.9
291","34.3
205","29.2
60","46.8
268","44.9
43","29.7
307","28.4
16","70.2
133","0.1
54"
2016,"Temple
10 seed, R64",6,"103.6
180","94.3
37",".7464
85","47.4
260","45
37","15.5
48","18.4
158","29
192","32.4
281","24.9
344","29.4
43","44.7
291","47.8
135","34.5
188","25.5
4","65.8
292","-0.1
69"
2015,Akron,7,"102.3
176","93.1
43",".7462
85","51.5
94","47
95","18.9
181","20.4
97","31.8
144","27.5
71","32.1
274","44
282","53.4
32","43.5
44","33.1
218","35.9
227","65.7
99","-0.2
73"
2014,San Francisco,6,"115.7
28","106.3
207",".7261
85","53
62","49.4
158","17
100","16.1
277","36.9
45","28.2
78","46.9
64","47.8
274","50.5
103","45.1
83","39.5
53","38.5
275","63.8
273","-0.1
72"
2013,North Carolina Central,6,"111.2
27","101.4
195",".7423
85","59.5
6","44.5
47","21.2
243","24.8
20","32.2
153","36.4
298","52.5
4","43
289","61.6
1","44.5
80","36.8
101","29.6
55","64.4
213","0.3
50"
2012,"Connecticut
9 seed, R64",2,"106.4
90","97.1
99",".7411
85","46.1
261","44.8
44","20.5
191","15.6
325","37.4
49","35.7
285","29.3
301","26.2
23","47.7
180","40.5
11","28.2
314","34.4
173","62.1
307","-1.6
155"
2011,Harvard,6,"106.4
109","96.6
79",".7510
85","52.8
73","47.2
84","18
86","20.8
119","29.6
250","30.3
109","43.1
87","17.1
1","50.5
98","45.7
93","38.5
64","33.6
139","64.7
238","1.1
22"
2010,South Carolina,5,"105.6
104","95.4
81",".7634
85","47.4
217","50
211","16.3
17","22.9
59","35.9
83","38.4
327","30.9
289","31.8
65","43.6
291","49.5
236","36.4
101","34.4
192","68
125","-0.4
74"
